config,fid,seed,reported_best,true_best,reached,crashed,real_evals,counted_evals,stage,gens,zero_hq_rows
published,14,18,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,19,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,20,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,21,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,22,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,23,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,24,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,25,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,26,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,27,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,28,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,29,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,14,30,nan,,False,F14 matches no case in the published switch,1,0,1,0,0
published,15,1,0.00030748598783689527,0.00030748598783689527,False,,29852,25125,2,1107,70
published,15,2,0.00030748598780630754,0.00030748598780630754,False,,30187,25035,2,227,71
published,15,3,0.00030748598780632743,0.00030748598780632743,False,,30230,25140,2,224,69
published,15,4,0.0003074859878516848,0.0003074859878516848,False,,29859,25005,2,1117,69
published,15,5,0.00030748598780560844,0.00030748598780560844,False,,30374,25165,2,227,69
published,15,6,0.00030748598858505,0.00030748598858505,False,,29565,25005,2,1097,71
published,15,7,0.0003074859878061276,0.0003074859878061276,False,,30134,25025,2,225,69
published,15,8,0.00030748598780578186,0.00030748598780578186,False,,30124,25190,2,220,69
published,15,9,0.00030748598780631025,0.00030748598780631025,False,,30338,25135,2,235,69
published,15,10,0.00030748598781387055,0.00030748598781387055,False,,30278,25175,2,229,71
published,15,11,0.00030748598841528975,0.00030748598841528975,False,,30337,25140,2,228,69
published,15,12,0.00030748599026990777,0.00030748599026990777,False,,29802,25050,2,1110,71
published,15,13,0.00030748598783128463,0.00030748598783128463,False,,29875,25115,2,1099,69
published,15,14,0.00030748598780560595,0.00030748598780560595,False,,30330,25115,2,250,69
published,15,15,0.0003074859878060904,0.0003074859878060904,False,,30126,25090,2,220,71
published,15,16,0.00030748598781465714,0.00030748598781465714,False,,30110,25010,2,232,69
published,15,17,0.0003074859878529014,0.0003074859878529014,False,,30309,25145,2,232,69
published,15,18,0.00030748598780563067,0.00030748598780563067,False,,30245,25155,2,1101,69
published,15,19,0.00030748598780561083,0.00030748598780561083,False,,30310,25140,2,229,71
published,15,20,0.00030748598784226353,0.00030748598784226353,False,,30094,25025,2,231,69
published,15,21,0.00030748598781008023,0.00030748598781008023,False,,30224,25170,2,223,69
published,15,22,0.0003074859878659448,0.0003074859878659448,False,,29958,25110,2,1109,69
published,15,23,0.0003074859878884028,0.0003074859878884028,False,,30305,25105,2,227,69
published,15,24,0.0003074859878056164,0.0003074859878056164,False,,30233,25085,2,225,69
published,15,25,0.00030748598780815263,0.00030748598780815263,False,,29646,25025,2,1100,70
published,15,26,0.0003074859878056065,0.0003074859878056065,False,,30029,25005,2,220,69
published,15,27,0.00030748598781514774,0.00030748598781514774,False,,30171,25125,2,224,70
published,15,28,0.0003074859878137998,0.0003074859878137998,False,,30303,25095,2,244,71
published,15,29,0.0003074859878058133,0.0003074859878058133,False,,29763,25075,2,1105,69
published,15,30,0.0003074859878069062,0.0003074859878069062,False,,30337,25160,2,236,69
published,16,1,12.67050581113556,0.000773923608030852,False,,28838,25000,2,1081,73
published,16,2,12.670505811135564,0.0007775908582429813,False,,29121,25030,2,200,76
published,16,3,12.67050581113556,0.0007748423852573685,False,,29051,25065,2,197,73
published,16,4,12.670505811135616,-0.0007695279569432849,False,,29377,25300,2,197,73
published,16,5,12.670505811135614,-0.0007722457712437059,False,,29128,25090,2,198,72
published,16,6,12.67050581113562,-0.000770909090602255,False,,29324,25175,2,1082,81
published,16,7,12.67050581113556,0.0007729053382754172,False,,29306,25290,2,198,71
published,16,8,12.670505811135852,-0.0007724950261853096,False,,29152,25100,2,196,72
published,16,9,12.67050581113556,0.0007785977859842834,False,,29380,25220,2,202,74
published,16,10,12.67050581113556,0.0007693520681782299,False,,29406,25300,2,199,71
published,16,11,12.670505811135554,0.000774898347163478,False,,29268,25145,2,202,72
published,16,12,12.670505811135554,0.0007727864727636817,False,,29001,25185,2,1081,72
published,16,13,12.670505811135557,0.0007760361682049856,False,,29185,25100,2,199,72
published,16,14,12.670505811135554,0.000774786542925728,False,,29272,25000,2,1081,74
published,16,15,12.67050581113573,0.0008022744939933029,False,,29400,25240,2,201,72
published,16,16,12.670505811135554,0.0007739630173780372,False,,29149,25370,2,1080,73
published,16,17,12.670505811135618,-0.0007676848886947178,False,,29127,25000,2,201,72
published,16,18,12.670505811135557,0.0007737332492322339,False,,29212,25065,2,201,72
published,16,19,12.67050581113567,-0.0007491015452077135,False,,28916,25200,2,1079,72
published,16,20,12.670505811135554,0.0007723928803768596,False,,29117,25170,2,1086,73
published,16,21,12.670505811135554,0.000774470525473534,False,,28927,25160,2,1081,75
published,16,22,12.670505811135614,-0.0007721921738646135,False,,29221,25300,2,196,72
published,16,23,12.670505811135678,-0.000747787242305058,False,,29285,25185,2,201,73
published,16,24,12.67050581113562,-0.0007757146799654846,False,,29153,25085,2,199,74
published,16,25,12.670505811135618,-0.0007720059403988189,False,,29209,25100,2,200,73
published,16,26,12.670505811135554,0.0007722227833279863,False,,28953,25200,2,1079,71
published,16,27,12.670505811135616,-0.0007727378651660193,False,,29048,25145,2,1084,74
published,16,28,12.670505811135614,-0.0007724880246257903,False,,29139,25095,2,200,73
published,16,29,12.67050581113562,-0.0007715471321603417,False,,29375,25360,2,1083,69
published,16,30,12.670505811135614,-0.0007707917545719138,False,,29060,25075,2,197,73
published,17,1,0.397900289906147,0.397900289906147,True,,2938,2295,2,110,69
published,17,2,0.39791107250930224,0.39791107250930224,True,,7398,6405,2,1007,69
published,17,3,0.3979493522433888,0.3979493522433888,True,,2710,2105,2,109,69
published,17,4,0.3979295236606948,0.3979295236606948,True,,2964,2315,2,110,69
published,17,5,0.39794532681795936,0.39794532681795936,True,,2093,1590,2,106,69
published,17,6,0.3978887353112004,0.3978887353112004,True,,3263,2570,2,111,69
published,17,7,0.3979380995889681,0.3979380995889681,True,,7071,6140,2,1006,69
published,17,8,0.3979841997136262,0.3979841997136262,True,,2659,2070,2,109,69
published,17,9,0.39789654283985953,0.39789654283985953,True,,2451,1905,2,108,69
published,17,10,0.3979664519782027,0.3979664519782027,True,,3256,2575,2,111,69
published,17,11,0.39798233316201426,0.39798233316201426,True,,2009,1525,2,106,69
published,17,12,0.39790597345622736,0.39790597345622736,True,,2711,2125,2,109,69
published,17,13,0.39793589788283334,0.39793589788283334,True,,7581,6520,2,1008,69
published,17,14,0.3979165706940577,0.3979165706940577,True,,7665,6605,2,1008,69
published,17,15,0.39794105421814585,0.39794105421814585,True,,1945,1470,2,105,69
published,17,16,0.3979041217517487,0.3979041217517487,True,,7213,6210,2,1007,69
published,17,17,0.3979308989051784,0.3979308989051784,True,,2626,2065,2,107,69
published,17,18,0.39792650657238937,0.39792650657238937,True,,7700,6720,2,1007,69
published,17,19,0.39793810899391957,0.39793810899391957,True,,7605,6530,2,1008,69
published,17,20,0.3978924236131576,0.3978924236131576,True,,2335,1815,2,107,69
published,17,21,0.3979709746827904,0.3979709746827904,True,,2204,1675,2,106,69
published,17,22,0.39793587383325324,0.39793587383325324,True,,2541,1970,2,108,69
published,17,23,0.39795166933391535,0.39795166933391535,True,,2575,1990,2,108,69
published,17,24,0.39790167403147336,0.39790167403147336,True,,2475,1940,2,107,69
published,17,25,0.3979861728081584,0.3979861728081584,True,,2246,1725,2,107,69
published,17,26,0.3979357692374528,0.3979357692374528,True,,2592,2045,2,107,69
published,17,27,0.39792218146153324,0.39792218146153324,True,,2323,1830,2,106,69
published,17,28,0.3979246100196594,0.3979246100196594,True,,2364,1825,2,107,69
published,17,29,0.39798978007571506,0.39798978007571506,True,,2528,1985,2,107,69
published,17,30,0.39797452428008917,0.39797452428008917,True,,2523,1960,2,108,69
published,18,1,2.9999999999999787,2.9999999999999787,True,,9431,7765,2,135,69
published,18,2,2.999999999999954,2.999999999999954,True,,10595,8715,2,142,71
published,18,3,2.9999999999999503,2.9999999999999503,True,,8638,7060,2,134,71
published,18,4,2.999999999999962,2.999999999999962,True,,8201,6725,2,132,69
published,18,5,2.9999999999999525,2.9999999999999525,True,,13762,11705,2,1031,70
published,18,6,2.9999999999999973,2.9999999999999973,True,,9900,8085,2,141,71
published,18,7,2.9999999999999716,2.9999999999999716,True,,9637,7975,2,135,69
published,18,8,2.999999999999979,2.999999999999979,True,,9483,7780,2,137,70
published,18,9,2.999999999999971,2.999999999999971,True,,8655,7110,2,133,69
published,18,10,2.999999999999996,2.999999999999996,True,,9921,8125,2,142,69
published,18,11,2.999999999999968,2.999999999999968,True,,9370,7710,2,135,69
published,18,12,2.9999999999999782,2.9999999999999782,True,,9313,7680,2,135,69
published,18,13,2.999999999999953,2.999999999999953,True,,15152,12770,2,1040,69
published,18,14,2.999999999999998,2.999999999999998,True,,9710,8010,2,137,69
published,18,15,2.9999999999999885,2.9999999999999885,True,,9910,8120,2,140,69
published,18,16,2.999999999999993,2.999999999999993,True,,10388,8510,2,143,71
published,18,17,2.9999999999999982,2.9999999999999982,True,,9681,7930,2,141,70
published,18,18,2.9999999999999725,2.9999999999999725,True,,9304,7630,2,137,73
published,18,19,2.999999999999997,2.999999999999997,True,,9950,8130,2,140,71
published,18,20,2.999999999999961,2.999999999999961,True,,9355,7640,2,138,70
published,18,21,2.999999999999945,2.999999999999945,True,,10078,8255,2,142,71
published,18,22,2.999999999999993,2.999999999999993,True,,9927,8160,2,139,69
published,18,23,2.999999999999995,2.999999999999995,True,,9475,7735,2,139,69
published,18,24,2.9999999999999454,2.9999999999999454,True,,14543,12190,2,1034,69
published,18,25,2.9999999999999947,2.9999999999999947,True,,9822,8055,2,139,72
published,18,26,2.9999999999999893,2.9999999999999893,True,,9886,8085,2,140,71
published,18,27,2.9999999999999436,2.9999999999999436,True,,10759,8895,2,141,70
published,18,28,2.9999999999999987,2.9999999999999987,True,,9762,8010,2,139,69
published,18,29,2.9999999999999676,2.9999999999999676,True,,9593,7840,2,139,69
published,18,30,2.9999999999999765,2.9999999999999765,True,,9703,7980,2,138,71
published,19,1,-3.8610232615765634,-3.8610232615765634,True,,2584,1990,2,108,70
published,19,2,-3.8615266781183015,-3.8615266781183015,True,,2210,1690,2,107,70
published,19,3,-3.8603715408178774,-3.8603715408178774,True,,2333,1800,2,107,69
published,19,4,-3.860945415908864,-3.860945415908864,True,,1754,1340,2,104,69
published,19,5,-3.8621895598997136,-3.8621895598997136,True,,2154,1925,1,385,0
published,19,6,-3.8602213336585907,-3.8602213336585907,True,,2328,1780,2,107,69
published,19,7,-3.860666465269966,-3.860666465269966,True,,6739,5815,2,1005,69
published,19,8,-3.861237010077066,-3.861237010077066,True,,1753,1305,2,105,69
published,19,9,-3.8613003318764423,-3.8613003318764423,True,,2023,1535,2,106,69
published,19,10,-3.8606584338918424,-3.8606584338918424,True,,2225,1705,2,107,69
published,19,11,-3.8604432627762275,-3.8604432627762275,True,,2008,1515,2,106,69
published,19,12,-3.862125113868442,-3.862125113868442,True,,2240,1720,2,107,69
published,19,13,-3.860146168411189,-3.860146168411189,True,,2141,1635,2,106,69
published,19,14,-3.861978214803457,-3.861978214803457,True,,2109,1615,2,106,69
published,19,15,-3.860947392779588,-3.860947392779588,True,,2679,2085,2,109,69
published,19,16,-3.86000628638965,-3.86000628638965,True,,2613,2015,2,108,70
published,19,17,-3.8604265731106433,-3.8604265731106433,True,,1660,1245,2,104,69
published,19,18,-3.861764320458128,-3.861764320458128,True,,1577,1155,2,104,69
published,19,19,-3.860725397173807,-3.860725397173807,True,,1863,1390,2,105,69
published,19,20,-3.860993742129564,-3.860993742129564,True,,2027,1525,2,106,69
published,19,21,-3.860628744082311,-3.860628744082311,True,,2003,1520,2,106,70
published,19,22,-3.8601176693321873,-3.8601176693321873,True,,2280,1750,2,107,69
published,19,23,-3.860601556763183,-3.860601556763183,True,,2246,1710,2,107,69
published,19,24,-3.8624178160136537,-3.8624178160136537,True,,1961,1480,2,105,69
published,19,25,-3.8608050019668756,-3.8608050019668756,True,,1762,1315,2,105,69
published,19,26,-3.862267208115331,-3.862267208115331,True,,2057,1555,2,106,69
published,19,27,-3.8616682106220277,-3.8616682106220277,True,,2896,2265,2,109,69
published,19,28,-3.8600744685289383,-3.8600744685289383,True,,3317,2945,1,589,0
published,19,29,-3.862266277425478,-3.862266277425478,True,,2081,1585,2,106,69
published,19,30,-3.862170198044181,-3.862170198044181,True,,1808,1350,2,105,69
published,20,1,-3.3200199421616627,-3.3200199421616627,True,,6788,5495,2,128,69
published,20,2,-3.320716455660029,-3.320716455660029,True,,5394,4330,2,120,69
published,20,3,-3.3200283026005524,-3.3200283026005524,True,,7477,6075,2,129,69
published,20,4,-3.3201366573346904,-3.3201366573346904,True,,4540,3620,2,117,69
published,20,5,-3.203102050162429,-3.203102050162429,False,,30286,25080,2,255,69
published,20,6,-3.32007400125548,-3.32007400125548,True,,5333,4280,2,120,69
published,20,7,-3.320237702673,-3.320237702673,True,,5195,4170,2,120,69
published,20,8,-3.320051593781301,-3.320051593781301,True,,3862,3060,2,114,69
published,20,9,-3.3206485358519644,-3.3206485358519644,True,,5193,4165,2,120,69
published,20,10,-3.32043253221173,-3.32043253221173,True,,18247,15380,2,165,69
published,20,11,-3.321241352232089,-3.321241352232089,True,,5310,4260,2,120,69
published,20,12,-3.3201682806323967,-3.3201682806323967,True,,9881,8395,2,1017,69
published,20,13,-3.3203171892250944,-3.3203171892250944,True,,4497,3585,2,117,69
published,20,14,-3.320327499123464,-3.320327499123464,True,,4803,3840,2,118,69
published,20,15,-3.3202955552302122,-3.3202955552302122,True,,6037,4870,2,124,69
published,20,16,-3.3211863727839677,-3.3211863727839677,True,,8550,7260,2,1011,69
published,20,17,-3.320155528472795,-3.320155528472795,True,,4505,3590,2,116,69
published,20,18,-3.3206074510986587,-3.3206074510986587,True,,4283,3410,2,116,69
published,20,19,-3.3202802398062268,-3.3202802398062268,True,,10372,8805,2,1019,69
published,20,20,-3.3203049147913184,-3.3203049147913184,True,,5063,4055,2,119,69
published,20,21,-3.3207372053083724,-3.3207372053083724,True,,5160,4135,2,119,69
published,20,22,-3.320066363944509,-3.320066363944509,True,,5872,4730,2,123,69
published,20,23,-3.3206595160045715,-3.3206595160045715,True,,5643,4540,2,121,69
published,20,24,-3.320979834373317,-3.320979834373317,True,,5437,4365,2,120,69
published,20,25,-3.320845562062941,-3.320845562062941,True,,5200,4170,2,120,69
published,20,26,-3.3202904494207335,-3.3202904494207335,True,,6209,5010,2,125,69
published,20,27,-3.2031020498760854,-3.2031020498760854,False,,30355,25140,2,230,69
published,20,28,-3.2031020501073684,-3.2031020501073684,False,,30212,25015,2,260,69
published,20,29,-3.32068013463256,-3.32068013463256,True,,5025,4025,2,119,69
published,20,30,-3.3205476766785686,-3.3205476766785686,True,,10772,9080,2,1020,69
published,21,1,-10.153199679058229,-10.153199679058229,False,,30067,25105,2,225,71
published,21,2,-10.153199679058229,-10.153199679058229,False,,30039,25175,2,218,76
published,21,3,-10.153199679058229,-10.153199679058229,False,,30098,25355,2,214,71
published,21,4,-10.153199679058229,-10.153199679058229,False,,30118,25095,2,224,74
published,21,5,-10.153199679058204,-10.153199679058204,False,,30185,25175,2,221,71
published,21,6,-10.153199679058229,-10.153199679058229,False,,29910,25055,2,220,71
published,21,7,-10.153199679058229,-10.153199679058229,False,,30098,25145,2,221,71
published,21,8,-10.153199679058229,-10.153199679058229,False,,30193,25170,2,229,72
published,21,9,-10.153199679058229,-10.153199679058229,False,,29947,25040,2,230,73
published,21,10,-10.15319967905823,-10.15319967905823,False,,29872,25125,2,214,73
published,21,11,-10.15319967905822,-10.15319967905822,False,,30162,25055,2,236,71
published,21,12,-10.15319967905823,-10.15319967905823,False,,30027,25130,2,223,71
published,21,13,-10.153199679058229,-10.153199679058229,False,,30112,25150,2,224,71
published,21,14,-10.153199679058226,-10.153199679058226,False,,30075,25005,2,231,75
published,21,15,-10.153199679058227,-10.153199679058227,False,,29786,25130,2,1103,69
published,21,16,-10.153199679057014,-10.153199679057014,False,,30104,25035,2,230,71
published,21,17,-10.15319966634403,-10.15319966634403,False,,29759,25055,2,213,71
published,21,18,-10.153199679058012,-10.153199679058012,False,,30220,25105,2,229,71
published,21,19,-10.153199679058229,-10.153199679058229,False,,29797,25060,2,213,72
published,21,20,-10.153199679058229,-10.153199679058229,False,,29978,25045,2,222,72
published,21,21,-10.153199679058229,-10.153199679058229,False,,30295,25265,2,222,70
published,21,22,-10.153199679058229,-10.153199679058229,False,,29994,25090,2,217,73
published,21,23,-10.153199679019107,-10.153199679019107,False,,30232,25140,2,227,73
published,21,24,-10.15319967905823,-10.15319967905823,False,,29957,25095,2,219,71
published,21,25,-10.153199679058229,-10.153199679058229,False,,29921,25120,2,216,70
published,21,26,-10.153199588007853,-10.153199588007853,False,,29949,25150,2,219,72
published,21,27,-10.153199679058229,-10.153199679058229,False,,30013,25080,2,219,72
published,21,28,-10.153199679058229,-10.153199679058229,False,,30053,25140,2,222,72
